elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2248,343,26,180,61,1134,157,190,165,319,cache_la_poudre,10,3
2249,49,20,390,42,390,224,194,96,1639,cache_la_poudre,10,3
2249,342,41,150,105,1188,106,144,156,1471,cache_la_poudre,10,3
2250,270,26,150,76,703,143,238,229,553,cache_la_poudre,6,3
2250,321,15,42,8,875,181,224,183,430,cache_la_poudre,10,3
2251,8,22,0,0,1528,189,191,134,994,cache_la_poudre,10,3
2251,52,35,134,90,708,214,144,36,666,cache_la_poudre,10,3
2251,112,24,30,13,1020,252,207,68,966,cache_la_poudre,6,3
2251,295,21,30,6,366,155,229,212,824,cache_la_poudre,16,3
2252,268,16,342,157,480,176,244,206,509,cache_la_poudre,10,3
2252,313,28,85,41,882,135,207,206,234,cache_la_poudre,10,3
2252,331,14,242,163,503,185,221,175,365,cache_la_poudre,2,3
2252,345,19,297,173,420,179,206,163,553,cache_la_poudre,10,3
2252,359,19,242,43,616,187,201,148,467,cache_la_poudre,6,3
2253,275,27,395,213,446,139,235,229,807,cache_la_poudre,10,3
2253,327,29,42,20,1401,137,194,189,849,cache_la_poudre,10,3
2253,358,36,108,56,1170,143,152,130,604,cache_la_poudre,10,3
2254,275,25,361,124,595,145,236,226,514,cache_la_poudre,10,3
2254,359,9,30,0,384,206,223,155,446,cache_la_poudre,10,3
2255,4,42,120,58,1557,130,124,104,949,cache_la_poudre,10,3
2255,15,23,42,12,658,193,185,122,582,cache_la_poudre,10,3
2255,307,17,0,0,480,171,227,196,1691,cache_la_poudre,4,3
2255,341,28,150,65,942,151,186,167,1398,cache_la_poudre,10,3
2255,350,41,180,111,1199,116,138,137,1423,cache_la_poudre,10,3
2256,13,24,30,12,1201,190,184,124,511,cache_la_poudre,10,3
2256,338,11,30,1,811,196,225,167,503,cache_la_poudre,10,3
2257,48,29,382,174,454,216,163,62,595,cache_la_poudre,10,3
2258,30,19,30,7,511,211,196,116,576,cache_la_poudre,10,3
2258,41,14,90,18,1476,221,208,119,920,cache_la_poudre,1,3
2259,227,34,492,-70,552,152,247,213,841,cache_la_poudre,1,3
2259,347,33,201,147,685,139,168,154,228,cache_la_poudre,10,3
2260,24,28,297,100,488,192,168,99,1621,cache_la_poudre,10,3
2260,180,17,30,8,361,224,248,151,433,cache_la_poudre,10,3
2260,307,18,309,135,551,167,226,198,362,cache_la_poudre,6,3
2260,330,15,42,9,812,182,220,177,474,cache_la_poudre,10,3
2261,16,15,277,109,649,206,208,137,601,cache_la_poudre,6,3
2261,319,28,108,51,892,137,201,198,228,cache_la_poudre,10,3
2263,2,17,60,5,404,194,206,146,467,cache_la_poudre,10,3
2263,37,36,30,24,1465,195,140,55,983,cache_la_poudre,10,3
2263,285,35,175,97,1198,105,215,238,636,cache_la_poudre,10,3
2263,340,21,228,54,636,172,205,170,488,cache_la_poudre,6,3
2264,23,23,30,7,1548,200,185,113,1057,cache_la_poudre,10,3
2264,25,37,330,-25,642,175,135,71,426,cache_la_poudre,10,3
2264,309,22,330,191,1477,154,219,203,953,cache_la_poudre,10,3
2264,320,36,124,52,1374,108,182,201,1057,cache_la_poudre,10,3
2264,333,20,391,175,540,169,209,178,469,cache_la_poudre,10,3
2265,323,32,60,36,886,124,189,195,566,cache_la_poudre,10,3
2266,0,25,162,100,1045,175,185,140,738,cache_la_poudre,6,3
2267,10,27,150,70,1620,179,174,121,886,cache_la_poudre,10,3
2267,118,28,42,20,807,254,202,55,511,cache_la_poudre,4,3
2267,270,25,382,115,616,147,239,227,518,cache_la_poudre,6,3
2268,78,22,268,88,1471,242,195,73,153,cache_la_poudre,3,3
2269,277,30,365,131,691,125,229,235,1541,cache_la_poudre,10,3
2269,279,25,492,131,454,144,234,226,1776,cache_la_poudre,10,3
2269,307,27,150,72,886,136,212,211,1465,cache_la_poudre,10,3
2269,309,21,301,159,960,157,221,202,1277,cache_la_poudre,10,3
2269,319,18,402,188,1262,170,220,189,1177,cache_la_poudre,10,3
2270,218,23,95,39,1061,189,254,193,513,cache_la_poudre,1,3
2271,28,23,60,35,1366,203,182,105,874,cache_la_poudre,10,3
2271,273,29,379,133,631,132,233,234,1600,cache_la_poudre,10,3
2271,310,20,95,24,819,162,222,198,418,cache_la_poudre,10,3
2272,102,15,30,6,1224,244,219,100,659,cache_la_poudre,3,3
2272,343,28,240,82,1126,154,186,164,234,cache_la_poudre,10,3
2273,9,19,90,11,424,195,199,137,488,cache_la_poudre,10,3
2275,49,31,170,114,757,216,156,53,618,cache_la_poudre,1,3
2275,123,32,60,18,1050,254,199,47,924,cache_la_poudre,6,3
2276,59,34,201,119,918,222,148,32,1482,cache_la_poudre,10,3
2276,300,30,335,207,1396,125,213,221,816,cache_la_poudre,10,3
2276,345,31,319,174,1182,145,176,160,1172,cache_la_poudre,10,3
2276,355,17,124,53,600,190,207,153,573,cache_la_poudre,2,3
2277,20,23,323,119,1380,197,185,117,819,cache_la_poudre,10,3
2277,130,29,42,20,1080,252,210,65,932,cache_la_poudre,6,3
2278,305,39,170,91,1199,87,187,224,450,cache_la_poudre,10,3
2278,317,10,60,16,630,193,231,178,592,cache_la_poudre,10,3
2278,332,39,134,71,1415,106,162,179,1012,cache_la_poudre,10,3
2278,334,13,350,136,900,190,222,171,1072,cache_la_poudre,10,3
2279,22,31,60,22,1531,185,159,95,1040,cache_la_poudre,10,3
2279,246,32,446,137,828,138,244,231,949,cache_la_poudre,1,3
2279,345,37,134,47,1381,123,155,154,1031,cache_la_poudre,10,3
2280,32,28,30,22,1388,201,167,87,752,cache_la_poudre,10,3
2280,52,8,362,57,789,225,222,131,458,cache_la_poudre,2,3
2280,63,24,216,100,1528,233,183,70,95,cache_la_poudre,10,3
2280,64,9,323,57,755,229,221,125,470,cache_la_poudre,2,3
2280,269,22,42,10,1072,159,242,219,313,cache_la_poudre,1,3
2280,291,40,127,64,1358,82,199,240,1091,cache_la_poudre,10,3
2280,302,17,0,0,1129,171,230,199,301,cache_la_poudre,1,3
2280,352,40,182,136,1146,122,141,135,1454,cache_la_poudre,10,3
2280,353,12,335,70,834,199,218,157,742,cache_la_poudre,6,3
2281,49,31,30,8,1537,216,156,53,666,cache_la_poudre,3,3
2282,297,26,228,83,1224,139,222,218,376,cache_la_poudre,10,3
2282,351,31,242,170,702,149,170,148,190,cache_la_poudre,10,3
2283,0,33,458,126,626,154,160,129,618,cache_la_poudre,10,3
2283,69,6,242,60,691,226,228,136,503,cache_la_poudre,2,3
2283,238,8,150,21,234,207,247,178,323,cache_la_poudre,10,3
2283,265,24,382,107,658,152,242,225,553,cache_la_poudre,6,3
2284,7,23,0,0,1304,186,189,134,947,cache_la_poudre,10,3
2284,15,23,95,41,703,193,185,122,573,cache_la_poudre,10,3
2284,70,6,216,56,690,226,229,137,532,cache_la_poudre,2,3
2284,90,21,124,70,1410,246,203,76,674,cache_la_poudre,2,3
2284,94,24,192,104,1556,249,197,63,67,cache_la_poudre,3,3
2285,53,33,67,38,1471,218,150,41,1112,cache_la_poudre,10,3
2285,155,17,446,10,964,238,239,126,594,cache_la_poudre,2,3
2285,188,21,90,31,1025,216,250,157,362,cache_la_poudre,1,3
2285,329,33,60,37,1342,123,181,186,908,cache_la_poudre,10,3
2286,6,33,391,129,716,159,155,117,816,cache_la_poudre,10,3
2286,305,28,150,-11,497,133,213,214,492,cache_la_poudre,10,3
2286,331,24,443,199,600,157,203,181,433,cache_la_poudre,6,3
2286,338,22,0,0,1413,168,204,172,789,cache_la_poudre,10,3
2286,352,5,134,69,1350,211,231,158,592,cache_la_poudre,2,3
2287,16,38,331,-2,661,160,135,87,408,cache_la_poudre,10,3
2287,32,29,42,22,420,200,163,83,618,cache_la_poudre,10,3
2287,36,25,190,-3,930,209,176,90,234,cache_la_poudre,10,3
2287,79,14,30,6,201,237,215,106,420,cache_la_poudre,11,3
2287,108,15,108,25,162,245,221,101,256,cache_la_poudre,11,3
2287,338,27,108,53,319,152,191,172,1040,cache_la_poudre,10,3
2287,341,27,270,97,1146,152,188,167,216,cache_la_poudre,10,3
2288,324,20,0,0,633,167,215,187,659,cache_la_poudre,10,3
2289,30,39,67,45,1476,178,129,58,1132,cache_la_poudre,10,3
2289,104,14,180,27,170,243,221,105,256,cache_la_poudre,11,3
2289,175,23,242,68,309,226,245,139,666,cache_la_poudre,3,3
2289,335,22,120,45,1265,164,204,176,454,cache_la_poudre,10,3
2290,51,24,295,164,890,224,182,80,313,cache_la_poudre,10,3
2290,131,30,67,33,1080,252,208,60,907,cache_la_poudre,6,3
2290,285,25,351,212,1422,142,230,224,865,cache_la_poudre,10,3
2290,321,36,216,132,1221,108,180,199,700,cache_la_poudre,10,3
2291,44,35,268,159,979,204,142,47,1477,cache_la_poudre,10,3
2291,68,12,30,14,1129,232,216,114,752,cache_la_poudre,5,3
2291,128,23,67,28,1082,251,218,82,927,cache_la_poudre,6,3
2291,267,22,85,21,1034,158,243,220,295,cache_la_poudre,1,3
2292,207,15,120,30,300,208,253,176,390,cache_la_poudre,10,3
2292,334,26,85,16,1215,153,196,177,391,cache_la_poudre,10,3
2292,339,22,108,37,726,166,202,171,484,cache_la_poudre,10,3
2293,22,17,30,9,953,207,201,126,741,cache_la_poudre,10,3
2294,0,36,120,68,1018,146,150,124,845,cache_la_poudre,10,3
2294,122,33,162,78,1679,254,194,40,212,cache_la_poudre,3,3
2295,294,33,120,60,1290,110,211,231,693,cache_la_poudre,10,3
2295,313,10,268,69,1209,194,233,179,830,cache_la_poudre,6,3
2295,328,34,90,59,1337,121,181,188,904,cache_la_poudre,10,3
2295,339,23,313,32,876,165,201,171,779,cache_la_poudre,6,3
2296,4,21,108,7,967,188,195,140,283,cache_la_poudre,10,3
2296,15,32,309,26,849,174,157,104,285,cache_la_poudre,10,3
2296,29,29,258,152,1041,197,164,88,1476,cache_la_poudre,10,3
2296,107,19,362,162,983,249,213,85,330,cache_la_poudre,6,3
2296,123,25,95,41,768,252,212,71,607,cache_la_poudre,4,3
2296,325,22,67,17,319,162,211,186,466,cache_la_poudre,10,3
2296,328,26,170,90,957,147,199,186,162,cache_la_poudre,10,3
2297,102,33,127,57,1584,253,178,25,300,cache_la_poudre,3,3
2297,110,22,190,30,256,251,211,77,949,cache_la_poudre,3,3
2297,250,23,67,27,570,163,249,219,1760,cache_la_poudre,4,3
2297,317,22,175,59,700,156,214,195,558,cache_la_poudre,6,3
2297,332,14,277,73,981,187,222,174,218,cache_la_poudre,10,3
2297,344,18,67,13,553,182,210,165,793,cache_la_poudre,10,3
2298,9,11,192,33,750,208,219,147,607,cache_la_poudre,2,3
2298,23,20,323,140,1443,204,194,120,886,cache_la_poudre,10,3
2298,70,22,30,17,1321,238,192,75,845,cache_la_poudre,3,3
2298,90,25,212,118,1546,248,190,55,85,cache_la_poudre,10,3
2298,319,18,67,25,450,170,220,189,1544,cache_la_poudre,5,3
2299,15,17,426,116,1392,202,201,133,1008,cache_la_poudre,10,3
2299,263,15,180,37,255,181,246,203,371,cache_la_poudre,10,3
2299,307,26,342,-13,531,141,215,210,691,cache_la_poudre,10,3
2299,314,33,192,124,1235,115,194,209,516,cache_la_poudre,10,3
2299,332,34,175,78,671,122,176,181,1781,cache_la_poudre,10,3
2300,325,10,258,40,1194,196,230,173,872,cache_la_poudre,6,3
2300,336,43,210,156,1158,91,143,168,1405,cache_la_poudre,10,3
2301,58,11,391,77,1050,228,218,122,365,cache_la_poudre,6,3
2301,122,16,300,39,85,246,226,103,242,cache_la_poudre,11,3
2301,263,15,330,39,162,183,246,202,365,cache_la_poudre,10,3
2302,193,13,150,40,297,218,250,163,408,cache_la_poudre,4,3
2302,280,15,228,76,1167,178,241,202,834,cache_la_poudre,6,3
2302,291,22,120,64,785,154,231,215,649,cache_la_poudre,10,3
2302,337,15,30,4,150,186,218,171,300,cache_la_poudre,10,3
2302,350,25,42,12,1195,165,188,155,331,cache_la_poudre,10,3
2303,293,35,120,17,1320,103,208,234,721,cache_la_poudre,10,3
2303,354,25,450,207,1183,170,188,149,1262,cache_la_poudre,10,3
2304,20,19,350,141,1423,203,195,124,939,cache_la_poudre,10,3
2304,79,12,90,23,150,236,218,112,424,cache_la_poudre,11,3
2304,264,15,212,51,391,181,246,204,547,cache_la_poudre,10,3
2304,331,11,242,80,959,195,227,171,162,cache_la_poudre,6,3
2304,332,30,285,117,1260,138,187,181,351,cache_la_poudre,10,3
2304,358,29,201,147,1242,163,174,139,1328,cache_la_poudre,10,3
2305,3,29,342,112,902,168,171,129,1382,cache_la_poudre,10,3
2305,66,12,42,16,1006,232,215,114,323,cache_la_poudre,6,3
2305,130,29,85,43,1339,252,210,65,558,cache_la_poudre,3,3
2306,13,17,488,87,633,202,204,136,497,cache_la_poudre,6,3
2306,307,14,0,0,467,180,231,191,1606,cache_la_poudre,4,3
2307,22,27,255,104,1040,191,170,103,124,cache_la_poudre,10,3
2307,138,18,192,45,85,244,231,108,162,cache_la_poudre,11,3
2307,148,14,108,50,1041,238,238,126,875,cache_la_poudre,6,3
2307,214,25,150,72,993,188,254,190,443,cache_la_poudre,1,3
2307,239,25,85,31,592,166,251,215,1775,cache_la_poudre,4,3
2307,355,15,30,7,553,195,213,154,757,cache_la_poudre,10,3
2308,131,10,30,6,1112,237,235,128,180,cache_la_poudre,6,3
2308,132,12,108,45,1040,239,234,122,886,cache_la_poudre,6,3
2308,172,12,180,46,297,228,245,148,430,cache_la_poudre,4,3
2308,255,31,470,170,547,135,242,234,1684,cache_la_poudre,10,3
2308,264,17,270,46,216,176,246,207,390,cache_la_poudre,10,3
2308,337,25,474,215,1199,156,196,174,1237,cache_la_poudre,10,3
2309,300,25,212,99,876,144,221,214,782,cache_la_poudre,6,3
2310,2,20,404,127,1368,189,199,144,1020,cache_la_poudre,6,3
2310,15,17,85,18,752,202,201,133,616,cache_la_poudre,10,3
2310,108,15,134,29,95,244,222,103,371,cache_la_poudre,11,3
2310,266,17,330,48,190,176,245,207,395,cache_la_poudre,10,3
2310,282,28,400,234,1422,132,228,230,1060,cache_la_poudre,10,3
2311,33,26,297,9,900,205,173,90,210,cache_la_poudre,10,3
2311,143,21,90,15,85,245,230,103,426,cache_la_poudre,11,3
2311,145,18,108,36,674,242,234,115,771,cache_la_poudre,4,3
2311,303,31,258,-1,534,122,209,219,607,cache_la_poudre,10,3
2312,3,19,162,61,541,190,199,143,618,cache_la_poudre,10,3
2312,42,21,268,105,379,218,188,96,1524,cache_la_poudre,10,3
2312,51,25,67,28,993,223,179,77,759,cache_la_poudre,6,3
2312,53,10,297,34,870,226,218,126,633,cache_la_poudre,2,3
2312,89,18,361,12,960,244,208,86,684,cache_la_poudre,10,3
2312,99,14,339,20,930,242,221,106,666,cache_la_poudre,2,3
2312,284,26,190,70,808,139,230,225,350,cache_la_poudre,10,3
2312,305,27,216,144,1262,135,213,213,541,cache_la_poudre,10,3
2313,25,20,67,33,1248,205,192,117,904,cache_la_poudre,3,3
2313,34,11,400,202,721,219,216,132,192,cache_la_poudre,6,3
2313,170,5,323,51,285,224,242,153,541,cache_la_poudre,4,3
2313,299,38,162,112,819,91,195,230,1565,cache_la_poudre,10,3
2313,347,38,182,116,1584,123,151,148,967,cache_la_poudre,10,3
2314,12,26,272,170,1140,184,177,120,1328,cache_la_poudre,10,3
2314,13,16,124,27,1189,203,206,137,964,cache_la_poudre,3,3
2314,68,27,120,62,1425,236,176,55,1116,cache_la_poudre,2,3
2314,71,32,283,60,837,235,160,31,350,cache_la_poudre,6,3
2314,114,20,60,23,1319,250,215,83,875,cache_la_poudre,3,3
2314,335,21,488,133,1215,169,208,175,1209,cache_la_poudre,6,3
2315,282,15,272,91,874,176,240,202,60,cache_la_poudre,6,3
2315,289,26,509,74,446,138,226,223,1801,cache_la_poudre,10,3
2315,321,16,42,11,433,177,222,185,1514,cache_la_poudre,10,3
2315,340,28,361,199,1087,149,187,169,1253,cache_la_poudre,10,3
2316,12,38,180,119,1530,154,136,95,981,cache_la_poudre,10,3
2316,106,34,150,76,1575,253,177,20,319,cache_la_poudre,3,3
2316,218,8,371,-123,67,212,248,172,433,cache_la_poudre,10,3
2316,274,24,459,178,671,147,238,225,1563,cache_la_poudre,10,3
2316,341,22,175,82,242,169,202,168,1101,cache_la_poudre,10,3
2317,150,30,300,-25,384,242,223,88,700,cache_la_poudre,3,3
2317,170,31,228,-25,362,225,235,118,618,cache_la_poudre,3,3
2317,322,23,85,29,361,157,211,191,577,cache_la_poudre,10,3
2317,332,17,30,7,350,178,216,177,859,cache_la_poudre,10,3
2317,334,18,0,0,518,176,214,175,750,cache_la_poudre,10,3
2317,339,29,228,120,1627,146,186,171,966,cache_la_poudre,10,3
2318,133,26,42,17,990,250,218,79,932,cache_la_poudre,3,3
2318,147,35,67,38,1588,242,212,68,725,cache_la_poudre,3,3
2318,251,13,408,-121,95,191,249,195,443,cache_la_poudre,10,3
2318,298,21,30,9,1253,156,227,209,997,cache_la_poudre,10,3
2318,346,32,218,163,1237,142,172,157,1310,cache_la_poudre,10,3
2319,12,20,212,56,979,196,196,132,864,cache_la_poudre,6,3
2319,55,33,247,142,934,220,153,42,1425,cache_la_poudre,10,3
2320,255,18,162,72,1103,177,249,208,865,cache_la_poudre,6,3
2320,268,23,170,50,960,156,242,222,277,cache_la_poudre,6,3
2320,334,21,258,124,726,168,208,176,516,cache_la_poudre,6,3
2321,10,25,210,77,1371,185,181,125,532,cache_la_poudre,10,3
2321,256,25,134,68,469,153,246,225,598,cache_la_poudre,10,3
2321,317,19,67,16,408,166,220,192,1531,cache_la_poudre,10,3
2322,4,11,376,165,702,206,220,151,655,cache_la_poudre,10,3
2322,6,23,242,66,1671,184,187,134,969,cache_la_poudre,2,3
2322,89,23,277,83,339,247,196,65,830,cache_la_poudre,3,3
2323,100,27,339,28,1405,252,193,50,234,cache_la_poudre,3,3
2323,123,36,201,107,1689,253,186,27,216,cache_la_poudre,3,3
2323,348,24,488,143,1173,167,193,159,1249,cache_la_poudre,6,3
2323,355,21,404,214,1114,180,197,151,1266,cache_la_poudre,10,3
2324,31,27,330,121,1124,202,172,93,108,cache_la_poudre,10,3
2324,66,9,180,37,1130,229,223,127,1024,cache_la_poudre,3,3
2324,122,27,201,126,983,253,207,63,785,cache_la_poudre,6,3
2324,144,6,212,44,595,229,239,143,722,cache_la_poudre,4,3
2325,26,23,331,118,182,202,183,108,1504,cache_la_poudre,10,3
2325,43,23,190,81,1337,218,184,90,582,cache_la_poudre,10,3
2325,221,17,297,68,853,197,254,189,685,cache_la_poudre,6,3
2325,252,37,457,-4,721,117,236,240,808,cache_la_poudre,1,3
2325,287,25,499,84,342,141,229,223,1760,cache_la_poudre,10,3
2325,336,10,255,143,1291,198,226,168,510,cache_la_poudre,10,3
2326,197,16,216,69,942,214,252,168,757,cache_la_poudre,6,3
2326,337,19,201,98,234,176,211,173,1020,cache_la_poudre,10,3
2327,120,25,256,60,323,253,209,67,960,cache_la_poudre,3,3
2327,294,28,285,-59,947,131,220,224,1304,cache_la_poudre,10,3
2328,85,8,301,171,858,232,227,128,912,cache_la_poudre,2,3
2328,100,21,242,34,331,249,207,77,1050,cache_la_poudre,3,3
2328,130,24,85,37,1338,251,218,80,883,cache_la_poudre,3,3
2328,155,5,395,66,182,226,240,149,495,cache_la_poudre,4,3
2328,260,11,361,-111,30,193,246,192,499,cache_la_poudre,2,3
2328,281,21,228,86,787,159,237,216,342,cache_la_poudre,10,3
2328,310,22,85,-1,607,155,219,202,430,cache_la_poudre,10,3
2328,320,24,124,-1,591,150,209,195,470,cache_la_poudre,10,3
2328,327,5,382,34,1291,208,234,165,930,cache_la_poudre,2,3
2329,137,31,42,23,716,249,212,66,706,cache_la_poudre,3,3
2329,350,15,242,78,531,192,214,159,633,cache_la_poudre,10,3
2330,6,2,300,173,824,216,234,155,853,cache_la_poudre,2,3
2330,121,15,67,18,1170,244,227,107,85,cache_la_poudre,6,3
2331,67,13,67,0,351,232,215,112,663,cache_la_poudre,2,3
2331,108,20,120,32,443,250,212,80,706,cache_la_poudre,4,3
2332,1,21,424,226,1087,185,196,143,1295,cache_la_poudre,10,3
2332,4,21,446,223,1101,188,195,140,1302,cache_la_poudre,10,3
2332,28,19,391,187,1195,209,194,115,577,cache_la_poudre,6,3
2332,41,19,170,88,1368,219,195,104,1181,cache_la_poudre,2,3
2332,59,4,60,0,0,223,231,143,765,cache_la_poudre,17,3
2332,334,13,301,69,973,190,222,171,819,cache_la_poudre,5,3
2333,1,20,134,89,1416,187,199,145,1128,cache_la_poudre,2,3
2333,45,8,0,0,201,223,223,135,799,cache_la_poudre,10,3
2334,67,28,297,146,1492,235,171,49,175,cache_la_poudre,10,3
2334,270,0,330,110,794,217,238,158,67,cache_la_poudre,6,3
2334,318,23,234,121,1008,153,212,196,124,cache_la_poudre,10,3
2334,320,32,134,25,1299,124,192,200,930,cache_la_poudre,10,3
2335,127,7,42,4,1325,232,236,136,228,cache_la_poudre,6,3
2335,138,7,437,-98,108,231,238,139,552,cache_la_poudre,2,3
2335,281,27,85,29,382,137,231,228,1590,cache_la_poudre,10,3
2336,308,24,234,42,1142,147,217,206,815,cache_la_poudre,2,3
2336,331,32,323,181,1282,131,184,182,700,cache_la_poudre,10,3
2336,333,18,60,-3,457,176,214,176,876,cache_la_poudre,10,3
2337,4,8,150,47,424,210,225,153,589,cache_la_poudre,10,3
2337,91,13,256,139,932,240,218,106,743,cache_la_poudre,6,3
2337,92,11,134,-7,360,237,223,116,677,cache_la_poudre,2,3
2337,333,26,60,19,127,151,197,180,108,cache_la_poudre,10,3
2337,357,31,240,110,1321,156,168,138,730,cache_la_poudre,10,3
2338,24,17,376,188,1214,208,201,125,607,cache_la_poudre,6,3
2338,25,24,295,194,1018,200,181,107,1409,cache_la_poudre,10,3
2338,117,19,268,23,361,249,219,91,1068,cache_la_poudre,3,3
2338,243,7,258,63,566,207,246,176,698,cache_la_poudre,4,3
2338,288,13,350,142,750,182,238,196,577,cache_la_poudre,6,3
2339,138,6,85,13,1201,230,238,141,95,cache_la_poudre,6,3
2339,158,24,150,55,1438,237,236,114,854,cache_la_poudre,3,3
2339,275,8,30,9,60,199,242,182,742,cache_la_poudre,17,3
2339,315,2,351,-63,42,214,237,161,592,cache_la_poudre,2,3
2339,343,19,362,190,1233,180,208,166,636,cache_la_poudre,6,3
2340,316,29,469,99,390,132,202,204,1827,cache_la_poudre,10,3
2340,345,13,256,93,573,194,219,163,674,cache_la_poudre,10,3
2341,70,16,90,14,60,236,206,97,819,cache_la_poudre,4,3
2341,314,23,90,49,510,153,215,199,680,cache_la_poudre,10,3
2342,58,10,242,54,492,228,218,123,571,cache_la_poudre,4,3
2342,75,5,30,2,430,227,230,137,834,cache_la_poudre,2,3
2342,276,11,60,12,90,190,242,192,706,cache_la_poudre,10,3
2342,305,10,30,3,0,193,235,182,721,cache_la_poudre,10,3
2342,329,21,319,162,1348,166,210,181,513,cache_la_poudre,10,3
2343,198,15,283,105,882,214,252,168,691,cache_la_poudre,6,3
2343,204,18,67,30,666,207,253,176,648,cache_la_poudre,3,3
2343,280,31,153,63,485,121,226,236,1789,cache_la_poudre,10,3
2343,315,22,255,121,981,155,215,198,134,cache_la_poudre,10,3
2343,331,27,85,25,127,148,196,183,150,cache_la_poudre,10,3
2343,332,30,300,199,1082,137,187,181,1320,cache_la_poudre,10,3
2344,33,19,272,183,847,213,194,110,446,cache_la_poudre,6,3
2344,87,14,190,37,1041,240,215,102,1006,cache_la_poudre,3,3
2344,294,24,90,35,1243,147,227,216,992,cache_la_poudre,10,3
2344,331,19,0,0,430,172,213,179,807,cache_la_poudre,10,3
2344,339,29,201,-35,1072,146,186,171,1167,cache_la_poudre,10,3
2345,74,12,95,0,390,235,216,111,641,cache_la_poudre,2,3
2345,99,9,108,14,1302,235,228,125,234,cache_la_poudre,6,3
2345,313,23,319,162,1340,153,216,200,474,cache_la_poudre,10,3
2346,69,21,124,74,1624,237,195,80,767,cache_la_poudre,2,3
2346,140,33,150,91,1463,247,211,64,446,cache_la_poudre,3,3
2346,300,5,30,7,30,205,238,172,750,cache_la_poudre,17,3
2346,326,31,360,156,1242,129,188,190,242,cache_la_poudre,10,3
2346,335,12,258,56,1405,192,223,170,497,cache_la_poudre,10,3
2347,18,25,150,53,999,192,179,114,671,cache_la_poudre,6,3
2347,63,32,150,82,480,229,158,38,532,cache_la_poudre,1,3
2348,48,13,283,150,900,224,211,119,700,cache_la_poudre,6,3
2348,309,28,150,46,1350,134,209,210,769,cache_la_poudre,10,3
2348,312,15,484,107,124,180,228,188,1611,cache_la_poudre,10,3
2349,2,31,331,205,1092,161,166,129,1271,cache_la_poudre,10,3
2350,269,23,362,97,342,153,241,223,661,cache_la_poudre,10,3
2350,287,35,272,182,1304,103,213,238,666,cache_la_poudre,10,3
2350,313,31,216,20,607,123,199,208,564,cache_la_poudre,10,3
2350,314,28,446,109,402,135,205,204,1853,cache_la_poudre,10,3
2350,318,23,134,70,543,155,213,195,616,cache_la_poudre,10,3
2351,55,21,234,38,900,228,191,88,752,cache_la_poudre,10,3
2351,320,22,277,138,993,156,212,193,108,cache_la_poudre,10,3
2351,326,21,90,-10,379,164,212,185,939,cache_la_poudre,10,3
2351,348,16,408,226,930,188,212,161,1355,cache_la_poudre,10,3
2352,253,10,90,19,60,198,247,187,663,cache_la_poudre,10,3
2352,298,33,255,137,641,110,207,227,1719,cache_la_poudre,10,3
2352,316,28,242,140,1317,134,204,203,912,cache_la_poudre,10,3
2353,3,19,175,96,1406,191,201,144,1073,cache_la_poudre,10,3
2353,157,22,85,47,708,238,236,116,671,cache_la_poudre,3,3
2353,283,24,277,116,808,148,233,222,297,cache_la_poudre,10,3
2353,320,27,67,31,124,141,203,196,339,cache_la_poudre,10,3
2353,341,23,277,156,1410,165,199,168,864,cache_la_poudre,2,3
2354,3,12,469,229,1034,204,217,150,1354,cache_la_poudre,6,3
2354,61,19,175,47,1006,232,198,91,968,cache_la_poudre,3,3
2354,81,24,216,109,1321,244,191,64,1213,cache_la_poudre,2,3
2354,356,16,190,64,725,193,211,154,600,cache_la_poudre,6,3
2355,308,13,216,97,1566,185,232,187,916,cache_la_poudre,2,3
2355,335,22,150,98,1571,164,204,176,875,cache_la_poudre,2,3
2356,89,26,95,22,1001,248,188,52,924,cache_la_poudre,5,3
2356,94,10,85,17,1401,236,225,119,342,cache_la_poudre,6,3
2356,96,15,170,21,446,242,218,101,700,cache_la_poudre,2,3
2356,115,32,190,90,1312,254,190,37,636,cache_la_poudre,3,3
2356,122,23,108,51,842,252,215,78,781,cache_la_poudre,3,3
2356,135,14,190,44,1082,241,233,118,42,cache_la_poudre,6,3
2356,292,27,134,54,1380,134,223,224,797,cache_la_poudre,10,3
2357,4,9,474,232,994,208,222,151,1377,cache_la_poudre,6,3
2357,6,20,454,133,1240,190,196,138,524,cache_la_poudre,10,3
2358,91,27,108,41,283,249,186,48,698,cache_la_poudre,4,3
2358,94,16,212,29,430,243,215,97,671,cache_la_poudre,2,3
2358,293,18,60,15,258,166,233,206,797,cache_la_poudre,10,3
2358,333,24,285,161,1383,158,202,179,854,cache_la_poudre,2,3
2358,338,18,216,101,1365,178,211,171,1087,cache_la_poudre,10,3
2359,196,12,306,72,1053,217,250,165,1033,cache_la_poudre,3,3
2360,149,12,335,73,1025,236,239,131,1006,cache_la_poudre,3,3
2360,242,27,466,30,785,158,250,221,816,cache_la_poudre,1,3
2360,293,28,437,119,201,132,221,224,1691,cache_la_poudre,10,3
2360,319,19,60,11,324,167,219,190,847,cache_la_poudre,10,3
2360,328,19,90,-1,371,171,214,182,953,cache_la_poudre,10,3
