elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
2447,118,24,300,113,1041,252,211,72,914,cache_la_poudre,6,3
2447,183,9,430,141,979,223,246,157,1243,cache_la_poudre,6,3
2447,279,21,218,-15,90,157,237,218,365,cache_la_poudre,10,3
2448,49,27,234,-9,767,219,169,68,785,cache_la_poudre,10,3
2448,60,30,240,83,680,228,164,48,1276,cache_la_poudre,10,3
2448,98,15,201,58,947,244,217,99,997,cache_la_poudre,5,3
2448,281,14,300,129,339,182,241,198,466,cache_la_poudre,2,3
2448,289,18,124,34,285,167,235,207,828,cache_la_poudre,10,3
2449,21,16,420,219,891,208,205,130,1020,cache_la_poudre,6,3
2449,108,19,382,209,1600,249,214,85,365,cache_la_poudre,6,3
2449,180,9,488,143,927,224,246,155,1187,cache_la_poudre,6,3
2449,282,19,108,38,612,163,237,212,1667,cache_la_poudre,10,3
2449,311,24,474,218,816,146,214,205,301,cache_la_poudre,10,3
2449,333,10,30,6,350,197,228,169,1914,cache_la_poudre,6,3
2450,15,13,150,26,780,208,213,141,1230,cache_la_poudre,10,3
2450,29,12,170,25,655,216,213,131,1584,cache_la_poudre,6,3
2450,48,25,295,99,708,220,178,79,1275,cache_la_poudre,10,3
2450,67,11,350,92,319,231,218,119,391,cache_la_poudre,2,3
2450,69,15,30,7,350,235,209,101,1900,cache_la_poudre,6,3
2450,82,24,228,91,690,244,191,62,323,cache_la_poudre,2,3
2450,91,15,42,7,376,242,216,100,1871,cache_la_poudre,6,3
2450,107,17,30,9,560,247,217,92,1323,cache_la_poudre,5,3
2450,179,14,513,180,807,225,248,152,959,cache_la_poudre,6,3
2450,195,5,361,199,1549,219,244,161,446,cache_la_poudre,6,3
2450,276,5,361,195,1506,207,241,173,485,cache_la_poudre,6,3
2450,314,26,454,203,666,144,210,202,437,cache_la_poudre,10,3
2450,334,21,277,129,324,168,208,176,300,cache_la_poudre,10,3
2450,343,29,570,243,1062,150,183,163,277,cache_la_poudre,10,3
2450,351,11,170,32,781,199,221,159,1209,cache_la_poudre,6,3
2451,58,14,124,26,735,229,211,112,1176,cache_la_poudre,5,3
2451,73,15,366,124,1570,237,209,100,361,cache_la_poudre,6,3
2451,86,7,190,33,819,230,229,132,1126,cache_la_poudre,6,3
2451,166,15,543,145,890,232,244,139,1120,cache_la_poudre,6,3
2451,225,0,190,46,878,218,238,157,1082,cache_la_poudre,6,3
2451,288,18,127,40,582,166,236,209,1697,cache_la_poudre,10,3
2451,289,28,270,16,450,130,223,227,1828,cache_la_poudre,10,3
2451,292,26,108,45,696,138,225,222,1574,cache_la_poudre,10,3
2451,299,16,170,23,503,174,232,198,1790,cache_la_poudre,10,3
2451,315,10,382,234,1092,192,232,179,908,cache_la_poudre,6,3
2451,318,18,218,-11,0,171,221,189,418,cache_la_poudre,10,3
2451,345,8,420,145,1040,204,227,162,1208,cache_la_poudre,6,3
2452,52,26,150,-5,849,223,176,71,853,cache_la_poudre,10,3
2452,92,23,240,68,607,248,199,67,1406,cache_la_poudre,5,3
2452,97,20,255,96,858,248,206,77,1103,cache_la_poudre,6,3
2452,111,7,510,182,872,232,233,134,1006,cache_la_poudre,6,3
2452,278,19,270,-10,90,165,239,213,510,cache_la_poudre,10,3
2452,279,10,404,229,1074,192,242,189,878,cache_la_poudre,6,3
2453,5,13,127,29,780,204,215,148,1252,cache_la_poudre,10,3
2453,20,29,242,97,659,186,164,100,1195,cache_la_poudre,10,3
2453,107,19,85,31,765,248,214,87,256,cache_la_poudre,2,3
2453,134,29,134,74,433,250,213,68,1183,cache_la_poudre,4,3
2453,140,17,577,183,858,243,233,113,1053,cache_la_poudre,6,3
2453,198,10,484,147,942,217,249,166,1177,cache_la_poudre,6,3
2453,284,30,268,10,420,126,225,232,1855,cache_la_poudre,10,3
2453,288,18,162,39,247,166,235,208,785,cache_la_poudre,10,3
2453,312,26,404,187,1187,141,211,206,671,cache_la_poudre,10,3
2453,341,24,457,253,1127,162,196,169,721,cache_la_poudre,10,3
2453,354,19,67,21,781,186,204,154,1318,cache_la_poudre,10,3
2454,17,10,395,184,785,212,219,144,816,cache_la_poudre,6,3
2454,76,24,30,11,865,241,187,63,875,cache_la_poudre,1,3
2454,97,11,323,182,1167,239,224,114,792,cache_la_poudre,6,3
2454,121,10,361,207,1591,237,232,125,408,cache_la_poudre,6,3
2454,136,26,127,75,426,250,218,79,1173,cache_la_poudre,4,3
2454,150,9,395,148,1020,233,240,138,1262,cache_la_poudre,6,3
2454,289,17,201,40,240,169,235,206,722,cache_la_poudre,10,3
2454,323,20,277,133,335,167,216,187,331,cache_la_poudre,10,3
2454,334,6,408,184,828,206,232,164,874,cache_la_poudre,6,3
2454,344,15,162,64,779,188,214,164,1473,cache_la_poudre,6,3
2454,344,15,120,19,458,188,214,164,1830,cache_la_poudre,6,3
2454,346,2,420,148,1024,215,235,158,1216,cache_la_poudre,6,3
2455,13,21,60,5,751,194,191,128,361,cache_la_poudre,6,3
2455,14,22,175,77,641,193,188,125,1123,cache_la_poudre,10,3
2455,36,15,30,5,810,218,206,120,297,cache_la_poudre,2,3
2455,45,11,150,30,730,223,215,125,1195,cache_la_poudre,6,3
2455,52,10,376,137,342,226,218,125,376,cache_la_poudre,2,3
2455,116,24,216,95,782,253,209,70,1189,cache_la_poudre,5,3
2455,126,31,150,79,443,253,203,53,1195,cache_la_poudre,4,3
2455,294,17,297,20,661,171,234,202,1611,cache_la_poudre,6,3
2455,321,13,404,223,1068,185,227,181,912,cache_la_poudre,6,3
2456,207,11,365,150,1047,213,250,172,1290,cache_la_poudre,6,3
2456,304,17,42,14,362,170,229,198,1907,cache_la_poudre,6,3
2456,326,22,124,55,751,161,210,186,1507,cache_la_poudre,10,3
2456,344,3,457,186,849,213,234,159,940,cache_la_poudre,6,3
2456,358,12,150,26,771,201,217,154,1452,cache_la_poudre,6,3
2457,61,31,270,92,703,228,161,44,1289,cache_la_poudre,10,3
2457,73,23,242,73,598,239,190,70,1429,cache_la_poudre,5,3
2457,100,15,295,103,895,244,218,99,1062,cache_la_poudre,6,3
2457,110,26,242,73,618,253,200,57,1383,cache_la_poudre,5,3
2457,310,27,108,57,722,136,210,209,1541,cache_la_poudre,10,3
2457,314,17,190,-5,0,172,224,191,390,cache_la_poudre,10,3
2458,77,25,190,60,808,242,186,60,698,cache_la_poudre,1,3
2458,88,16,67,15,362,242,212,95,1879,cache_la_poudre,6,3
2458,105,15,319,124,1019,244,220,100,937,cache_la_poudre,6,3
2458,337,15,607,268,1237,185,218,171,485,cache_la_poudre,6,3
2459,13,9,192,22,722,211,221,146,1233,cache_la_poudre,6,3
2459,17,16,582,254,1168,205,205,133,402,cache_la_poudre,10,3
2459,36,23,323,108,732,211,182,96,1288,cache_la_poudre,10,3
2459,38,11,362,137,366,220,216,130,362,cache_la_poudre,2,3
2459,100,11,324,91,295,238,225,116,457,cache_la_poudre,2,3
2459,280,5,361,153,1061,205,240,174,1282,cache_la_poudre,6,3
2459,301,26,300,169,175,140,219,215,1613,cache_la_poudre,10,3
2459,313,24,459,212,642,148,214,202,466,cache_la_poudre,10,3
2459,314,23,437,204,600,153,215,199,503,cache_la_poudre,10,3
2459,315,22,470,250,1061,157,216,197,752,cache_la_poudre,10,3
2459,331,17,297,137,350,178,217,178,330,cache_la_poudre,10,3
2459,339,18,90,27,752,178,211,170,1360,cache_la_poudre,6,3
2460,76,16,60,17,335,239,207,94,1908,cache_la_poudre,6,3
2460,106,18,162,60,752,248,215,88,240,cache_la_poudre,2,3
2460,169,12,541,154,907,229,245,145,1110,cache_la_poudre,6,3
2460,285,17,242,25,571,169,237,207,1694,cache_la_poudre,6,3
2460,293,20,153,46,256,161,232,209,807,cache_la_poudre,10,3
2460,299,22,382,190,1177,152,225,211,641,cache_la_poudre,10,3
2460,342,16,150,64,750,185,214,167,1505,cache_la_poudre,6,3
2461,18,6,150,55,258,216,227,149,418,cache_la_poudre,6,3
2461,34,14,120,18,256,217,210,125,1874,cache_la_poudre,6,3
2461,61,12,95,18,268,230,214,115,1871,cache_la_poudre,6,3
2461,87,22,162,45,819,246,197,68,725,cache_la_poudre,1,3
2461,111,21,234,101,799,251,211,78,1167,cache_la_poudre,6,3
2461,111,28,242,-13,631,254,196,49,1360,cache_la_poudre,5,3
2461,266,7,480,155,973,202,243,180,1158,cache_la_poudre,6,3
2461,282,24,242,18,330,147,233,222,1806,cache_la_poudre,10,3
2461,358,14,474,231,999,197,212,152,931,cache_la_poudre,6,3
2462,16,13,598,72,1172,208,213,140,443,cache_la_poudre,6,3
2462,21,10,351,11,997,214,219,141,966,cache_la_poudre,6,3
2462,98,14,443,209,847,242,219,103,607,cache_la_poudre,1,3
2462,103,13,120,40,789,241,224,110,218,cache_la_poudre,2,3
2462,287,14,319,140,366,179,238,199,424,cache_la_poudre,10,3
2462,336,21,484,250,1073,169,207,174,721,cache_la_poudre,10,3
2462,359,16,95,30,751,193,208,150,1338,cache_la_poudre,10,3
2463,158,3,277,12,912,222,239,153,1050,cache_la_poudre,6,3
2463,285,18,240,0,85,167,237,209,484,cache_la_poudre,10,3
2463,293,19,170,52,547,165,233,207,1722,cache_la_poudre,10,3
2463,300,25,309,183,190,141,220,215,1655,cache_la_poudre,10,3
2463,313,34,60,30,408,113,193,210,979,cache_la_poudre,10,3
2463,328,27,390,202,516,146,198,186,579,cache_la_poudre,10,3
2464,281,22,247,1,120,154,236,219,534,cache_la_poudre,10,3
2464,308,25,270,138,150,143,215,208,1549,cache_la_poudre,10,3
2464,311,9,446,232,1026,196,234,177,888,cache_la_poudre,6,3
2465,8,15,234,36,636,201,208,143,1616,cache_la_poudre,6,3
2465,13,11,170,33,720,210,218,145,1294,cache_la_poudre,6,3
2465,69,13,85,22,283,233,214,110,1869,cache_la_poudre,6,3
2465,97,23,180,15,735,250,199,65,469,cache_la_poudre,1,3
2465,133,9,67,15,830,234,236,133,216,cache_la_poudre,2,3
2465,169,2,540,159,924,221,240,155,1101,cache_la_poudre,6,3
2465,295,17,210,37,466,171,233,202,1804,cache_la_poudre,10,3
2465,306,24,301,139,150,148,219,208,1591,cache_la_poudre,10,3
2466,14,25,170,74,618,189,181,120,1116,cache_la_poudre,10,3
2466,289,15,234,31,603,177,237,200,1655,cache_la_poudre,6,3
2466,290,22,256,3,120,153,231,215,553,cache_la_poudre,10,3
2466,311,31,120,52,324,122,201,212,895,cache_la_poudre,10,3
2466,313,25,285,174,376,146,213,203,711,cache_la_poudre,10,3
2466,315,17,210,3,42,174,224,190,443,cache_la_poudre,10,3
2467,274,18,150,61,663,169,242,211,1600,cache_la_poudre,6,3
2467,276,9,127,25,342,197,242,184,1953,cache_la_poudre,6,3
2468,49,4,342,17,976,222,230,144,984,cache_la_poudre,6,3
2468,93,22,124,25,872,248,199,68,769,cache_la_poudre,1,3
2468,249,9,361,146,408,201,247,184,451,cache_la_poudre,2,3
2468,268,8,85,26,350,199,243,184,1930,cache_la_poudre,6,3
2468,278,14,216,33,573,181,242,200,1682,cache_la_poudre,6,3
2468,299,18,192,55,518,168,231,202,1742,cache_la_poudre,10,3
2468,305,22,309,5,150,152,221,207,616,cache_la_poudre,10,3
2468,325,10,124,26,408,196,230,173,1889,cache_la_poudre,6,3
2469,12,13,85,19,871,206,212,142,283,cache_la_poudre,6,3
2469,14,14,569,79,1153,206,210,140,458,cache_la_poudre,6,3
2469,76,19,120,19,726,240,202,85,424,cache_la_poudre,1,3
2469,99,16,108,26,379,244,217,97,1860,cache_la_poudre,6,3
2469,119,12,484,216,886,241,229,117,626,cache_la_poudre,2,3
2469,310,16,134,6,30,174,227,192,335,cache_la_poudre,6,3
2469,355,15,499,222,957,193,211,155,911,cache_la_poudre,6,3
2469,358,16,474,222,934,192,208,151,920,cache_la_poudre,6,3
2470,2,13,108,20,900,201,215,150,268,cache_la_poudre,6,3
2470,15,8,216,38,684,213,223,147,1510,cache_la_poudre,6,3
2470,47,28,283,-6,716,217,167,68,781,cache_la_poudre,10,3
2470,50,12,134,33,666,225,213,120,1260,cache_la_poudre,6,3
2470,52,30,300,103,674,220,162,56,750,cache_la_poudre,10,3
2470,67,8,391,102,362,228,224,129,408,cache_la_poudre,2,3
2470,96,13,270,19,811,240,221,109,1146,cache_la_poudre,6,3
2470,301,20,212,35,481,161,227,205,1777,cache_la_poudre,10,3
2470,340,16,577,80,1242,184,214,169,524,cache_la_poudre,6,3
2470,349,30,600,263,1061,151,176,154,319,cache_la_poudre,10,3
2471,19,17,607,261,1126,206,203,130,391,cache_la_poudre,10,3
2471,52,11,426,229,891,226,217,124,942,cache_la_poudre,6,3
2471,75,15,108,28,268,237,212,103,1847,cache_la_poudre,6,3
2471,83,24,201,55,836,245,189,60,685,cache_la_poudre,1,3
2471,290,27,240,28,420,134,224,225,1844,cache_la_poudre,10,3
2471,294,23,285,28,212,150,227,215,1698,cache_la_poudre,10,3
2471,317,16,153,8,0,175,224,188,376,cache_la_poudre,10,3
2471,320,16,180,8,30,177,223,186,417,cache_la_poudre,10,3
2472,15,25,216,94,677,188,178,117,1165,cache_la_poudre,10,3
2472,49,29,242,-4,757,217,163,61,812,cache_la_poudre,10,3
2472,79,22,30,14,459,243,194,70,1431,cache_la_poudre,5,3
2472,272,17,228,58,182,172,243,209,722,cache_la_poudre,10,3
2472,293,20,242,29,270,159,231,211,1762,cache_la_poudre,10,3
2472,298,22,324,192,162,152,225,211,1634,cache_la_poudre,10,3
2473,7,21,603,267,1104,190,194,136,366,cache_la_poudre,10,3
2473,29,11,240,22,849,216,217,135,1110,cache_la_poudre,6,3
2473,30,14,579,83,1129,215,208,127,433,cache_la_poudre,6,3
2473,46,28,201,-3,799,216,168,71,845,cache_la_poudre,10,3
2473,86,15,270,113,792,240,215,101,1167,cache_la_poudre,6,3
2473,96,29,300,99,794,251,183,39,551,cache_la_poudre,1,3
2473,116,23,242,22,716,252,211,74,1252,cache_la_poudre,6,3
2473,159,8,404,95,382,229,242,145,454,cache_la_poudre,2,3
2473,278,19,212,30,330,166,240,212,1826,cache_la_poudre,10,3
2473,287,18,212,54,488,168,236,208,1762,cache_la_poudre,10,3
2473,305,15,190,38,514,178,231,193,1738,cache_la_poudre,6,3
2473,341,9,212,38,607,202,228,164,1643,cache_la_poudre,6,3
2474,39,10,258,70,626,221,217,130,1550,cache_la_poudre,6,3
2474,70,13,127,31,242,234,213,108,1826,cache_la_poudre,6,3
2474,84,17,67,16,514,242,209,92,1398,cache_la_poudre,5,3
2474,116,6,402,101,376,231,234,137,430,cache_la_poudre,2,3
2474,275,17,210,11,95,172,242,209,474,cache_la_poudre,10,3
2474,324,14,524,262,1033,184,224,179,693,cache_la_poudre,10,3
2475,7,10,212,32,212,208,221,150,1866,cache_la_poudre,6,3
2475,24,9,210,32,175,215,220,141,1818,cache_la_poudre,6,3
2475,80,13,124,32,342,237,217,109,1888,cache_la_poudre,6,3
2475,94,18,124,40,495,245,210,88,1746,cache_la_poudre,6,3
2475,274,7,170,73,661,202,242,179,1597,cache_la_poudre,6,3
2475,300,21,295,61,150,158,227,208,636,cache_la_poudre,10,3
2475,312,24,300,149,127,149,215,203,1570,cache_la_poudre,10,3
2476,290,14,170,34,339,179,237,198,1973,cache_la_poudre,6,3
2476,302,26,525,249,853,141,218,214,301,cache_la_poudre,10,3
2476,318,26,531,256,895,143,206,198,277,cache_la_poudre,10,3
2476,358,8,170,26,631,208,225,155,1321,cache_la_poudre,6,3
2477,52,23,0,0,924,225,183,80,920,cache_la_poudre,1,3
2477,279,25,228,34,390,144,234,225,1871,cache_la_poudre,6,3
2477,297,12,190,69,601,186,236,190,1637,cache_la_poudre,6,3
2477,308,11,182,42,484,189,233,184,1766,cache_la_poudre,6,3
2477,316,14,342,189,408,182,227,185,685,cache_la_poudre,10,3
2477,329,14,469,207,1103,186,223,176,661,cache_la_poudre,10,3
2477,333,8,210,26,806,202,230,167,1153,cache_la_poudre,6,3
2478,82,20,216,-13,541,243,200,78,1468,cache_la_poudre,5,3
2478,106,11,277,91,780,239,227,117,242,cache_la_poudre,2,3
2478,295,19,210,35,300,163,231,207,1804,cache_la_poudre,10,3
2478,313,15,180,15,60,178,227,189,433,cache_la_poudre,10,3
2478,340,15,532,88,1158,186,216,168,499,cache_la_poudre,6,3
2479,50,30,67,17,537,218,162,59,1082,cache_la_poudre,10,3
2479,62,24,67,10,900,232,182,69,825,cache_la_poudre,10,3
2479,95,13,150,44,430,240,221,110,1812,cache_la_poudre,6,3
2479,113,6,240,28,807,231,234,136,1149,cache_la_poudre,6,3
2479,289,18,283,65,150,168,235,207,658,cache_la_poudre,10,3
2479,294,11,201,71,571,189,237,189,1657,cache_la_poudre,6,3
2479,305,22,283,16,120,155,223,205,594,cache_la_poudre,10,3
2480,12,25,190,88,626,186,180,122,1134,cache_la_poudre,10,3
2480,33,8,240,29,828,219,222,139,1129,cache_la_poudre,6,3
2480,58,3,153,45,488,222,233,147,1756,cache_la_poudre,6,3
2480,90,9,150,45,459,233,227,125,1784,cache_la_poudre,6,3
2480,92,16,240,29,750,243,214,96,1209,cache_la_poudre,6,3
2480,93,10,300,93,780,237,224,118,258,cache_la_poudre,2,3
2481,5,8,182,49,661,210,225,152,1400,cache_la_poudre,6,3
2481,21,8,150,31,601,215,223,145,1345,cache_la_poudre,6,3
2481,50,26,150,4,858,221,176,74,908,cache_la_poudre,10,3
2481,297,17,256,38,210,170,232,202,1718,cache_la_poudre,10,3
2481,308,27,180,67,258,137,212,210,834,cache_la_poudre,10,3
2481,314,35,120,67,342,107,188,210,918,cache_la_poudre,10,3
2482,31,16,564,92,1087,214,203,121,426,cache_la_poudre,6,3
2482,50,29,268,5,732,219,165,62,811,cache_la_poudre,10,3
2482,67,12,170,39,201,232,215,113,1784,cache_la_poudre,6,3
2482,111,12,30,0,331,241,227,114,1565,cache_la_poudre,5,3
2482,299,19,242,19,90,164,229,204,552,cache_la_poudre,10,3
2482,302,18,551,244,765,168,229,200,390,cache_la_poudre,10,3
2482,347,32,624,271,1018,143,171,155,319,cache_la_poudre,10,3
2483,41,26,190,6,816,212,172,80,875,cache_la_poudre,10,3
2483,47,11,210,32,745,224,215,124,1211,cache_la_poudre,6,3
2483,78,24,42,14,916,242,189,63,854,cache_la_poudre,10,3
2483,279,17,190,20,60,170,240,208,488,cache_la_poudre,6,3
2483,355,5,180,32,743,211,230,157,1214,cache_la_poudre,6,3
2483,357,12,240,40,170,200,217,154,1824,cache_la_poudre,6,3
2484,88,16,30,11,424,242,211,93,1473,cache_la_poudre,5,3
2484,303,15,324,41,124,178,231,194,1634,cache_la_poudre,10,3
2484,307,14,210,41,421,180,231,191,1833,cache_la_poudre,6,3
2484,327,16,351,187,384,180,220,180,713,cache_la_poudre,10,3
2484,330,21,552,262,914,166,210,180,285,cache_la_poudre,10,3
2485,8,7,247,83,600,212,227,152,1592,cache_la_poudre,6,3
2485,23,14,192,35,964,211,209,131,306,cache_la_poudre,6,3
2485,92,28,268,87,845,250,184,44,618,cache_la_poudre,1,3
2485,123,12,212,63,811,240,231,120,182,cache_la_poudre,2,3
2485,301,15,234,74,511,178,233,195,1698,cache_la_poudre,6,3
2486,8,10,180,35,722,208,219,148,1233,cache_la_poudre,6,3
2486,40,22,30,9,942,216,185,95,949,cache_la_poudre,10,3
2486,91,13,443,239,895,240,219,108,864,cache_la_poudre,6,3
2486,152,24,503,233,912,241,233,107,684,cache_la_poudre,2,3
2486,324,7,180,43,301,203,233,169,1825,cache_la_poudre,6,3
2487,23,24,240,122,743,199,182,111,1359,cache_la_poudre,10,3
2487,114,18,182,0,577,248,219,92,1401,cache_la_poudre,5,3
2487,339,15,513,240,949,187,218,169,808,cache_la_poudre,6,3
2488,0,27,342,126,767,169,178,137,1291,cache_la_poudre,10,3
2488,20,28,162,13,607,189,170,106,1129,cache_la_poudre,10,3
2488,294,11,283,45,150,188,237,189,1676,cache_la_poudre,6,3
2488,315,17,268,45,255,174,224,190,1922,cache_la_poudre,10,3
2488,342,19,573,275,934,178,208,168,295,cache_la_poudre,10,3
2489,70,27,330,124,768,237,175,51,1342,cache_la_poudre,10,3
2489,330,23,516,265,983,161,206,182,765,cache_la_poudre,6,3
2490,1,11,514,100,1231,204,219,152,577,cache_la_poudre,6,3
2490,105,16,42,7,330,245,219,98,1581,cache_la_poudre,5,3
2490,108,7,234,47,134,232,232,133,1722,cache_la_poudre,6,3
2490,246,9,351,47,30,203,247,182,1650,cache_la_poudre,6,3
2490,331,6,295,47,67,206,233,165,1687,cache_la_poudre,6,3
2490,356,4,201,47,212,214,233,157,1761,cache_la_poudre,6,3
2490,358,6,485,243,924,210,228,156,816,cache_la_poudre,6,3
2491,38,29,95,29,564,205,162,74,1104,cache_la_poudre,10,3
2491,67,10,134,33,540,230,221,123,1410,cache_la_poudre,6,3
2491,83,15,30,8,300,240,213,99,1606,cache_la_poudre,5,3
2491,99,14,42,8,391,243,220,103,1514,cache_la_poudre,5,3
2491,105,17,190,24,649,247,216,91,1315,cache_la_poudre,6,3
2491,270,1,277,48,120,215,239,161,1677,cache_la_poudre,6,3
2491,310,12,258,80,510,187,232,185,1676,cache_la_poudre,6,3
2492,17,5,297,49,90,216,229,151,1657,cache_la_poudre,6,3
2492,319,30,180,78,277,129,197,200,858,cache_la_poudre,10,3
2493,28,10,180,42,703,216,217,136,1253,cache_la_poudre,6,3
2493,295,11,600,262,806,190,237,187,395,cache_la_poudre,6,3
2493,315,17,330,167,85,173,224,190,1570,cache_la_poudre,10,3
2493,323,10,594,271,912,194,230,175,323,cache_la_poudre,10,3
2493,350,16,532,281,957,189,211,159,771,cache_la_poudre,6,3
2493,351,10,301,50,85,203,224,159,1740,cache_la_poudre,6,3
2494,0,9,309,86,510,208,224,154,1634,cache_la_poudre,6,3
2494,32,8,201,21,570,219,224,141,1425,cache_la_poudre,6,3
2494,45,10,162,21,540,223,218,129,1429,cache_la_poudre,6,3
2494,56,22,42,17,966,228,188,82,940,cache_la_poudre,1,3
2494,73,23,127,25,939,239,190,70,779,cache_la_poudre,1,3
2494,310,17,277,27,90,171,226,194,595,cache_la_poudre,10,3
2495,302,22,240,81,192,152,223,209,774,cache_la_poudre,10,3
2495,309,3,242,12,541,210,237,165,1487,cache_la_poudre,6,3
2495,347,6,466,105,1148,208,230,160,558,cache_la_poudre,6,3
2496,101,19,162,2,537,248,212,85,1443,cache_la_poudre,6,3
2496,318,7,616,276,891,201,234,172,351,cache_la_poudre,6,3
2497,302,17,277,54,258,171,230,199,1989,cache_la_poudre,10,3
2498,27,4,124,25,618,218,230,149,1338,cache_la_poudre,6,3
2498,73,14,95,25,450,236,213,105,1482,cache_la_poudre,6,3
2498,90,5,153,31,642,227,232,139,1316,cache_la_poudre,6,3
2498,308,18,408,218,424,168,226,197,693,cache_la_poudre,10,3
2499,0,3,582,109,787,215,233,156,459,cache_la_poudre,6,3
2499,55,22,390,136,816,227,186,81,1370,cache_la_poudre,10,3
2499,102,15,67,16,390,244,219,100,1531,cache_la_poudre,5,3
2499,342,9,201,16,510,202,227,164,1490,cache_la_poudre,6,3
2500,81,20,240,50,837,243,199,77,470,cache_la_poudre,1,3
2500,89,26,228,57,892,248,187,51,664,cache_la_poudre,1,3
2500,90,17,60,17,300,243,211,92,1622,cache_la_poudre,5,3
2501,3,26,335,128,778,175,180,134,1282,cache_la_poudre,10,3
2501,27,23,270,136,764,204,184,107,1371,cache_la_poudre,10,3
2501,52,5,134,26,600,223,228,141,1358,cache_la_poudre,6,3
2501,216,4,573,111,914,216,243,165,402,cache_la_poudre,6,3
2501,314,20,306,87,108,163,220,195,691,cache_la_poudre,10,3
2501,350,12,283,18,466,198,220,160,1614,cache_la_poudre,6,3
2502,99,6,120,9,541,230,232,136,1421,cache_la_poudre,6,3
2503,13,12,182,53,853,208,216,143,402,cache_la_poudre,6,3
2503,300,13,618,113,955,184,235,191,350,cache_la_poudre,6,3
2503,335,9,295,20,446,200,228,167,1657,cache_la_poudre,6,3
2504,85,11,108,21,240,236,221,114,1689,cache_la_poudre,5,3
2505,8,18,607,115,1019,195,200,139,361,cache_la_poudre,6,3
2505,46,27,242,28,768,216,171,73,871,cache_la_poudre,10,3
2506,46,27,283,29,726,217,170,72,840,cache_la_poudre,10,3
2507,66,23,95,38,967,235,188,74,837,cache_la_poudre,10,3
2507,74,20,150,38,966,240,197,79,771,cache_la_poudre,1,3
2507,116,8,124,14,470,235,232,129,1506,cache_la_poudre,6,3
2507,299,13,295,72,306,183,235,192,1869,cache_la_poudre,10,3
2509,45,1,95,11,443,219,236,155,1527,cache_la_poudre,6,3
2509,308,17,324,66,212,172,227,195,1956,cache_la_poudre,10,3
2509,323,10,335,26,390,194,230,175,1742,cache_la_poudre,6,3
2510,56,17,390,146,834,229,202,100,1390,cache_la_poudre,10,3
2510,109,23,192,41,942,252,206,69,713,cache_la_poudre,1,3
2510,287,6,258,41,30,202,240,177,582,cache_la_poudre,6,3
2511,38,10,150,28,450,220,217,131,1518,cache_la_poudre,6,3
2511,306,13,309,73,277,182,232,189,1891,cache_la_poudre,10,3
2511,350,11,361,68,108,200,221,160,1781,cache_la_poudre,6,3
2512,9,11,175,29,450,207,217,146,1537,cache_la_poudre,6,3
2512,21,10,247,62,895,214,219,141,446,cache_la_poudre,6,3
2512,61,21,134,43,979,232,190,81,800,cache_la_poudre,10,3
2512,314,16,319,69,216,176,226,189,1997,cache_la_poudre,10,3
2512,324,10,256,29,408,194,229,175,1660,cache_la_poudre,6,3
2514,2,20,426,152,849,187,197,143,1318,cache_la_poudre,10,3
2514,30,22,95,37,957,207,187,108,997,cache_la_poudre,10,3
2514,32,28,108,39,604,201,166,86,1146,cache_la_poudre,10,3
2514,39,23,190,37,830,213,182,93,932,cache_la_poudre,10,3
2514,49,23,153,37,872,222,183,83,964,cache_la_poudre,10,3
2514,315,11,295,45,30,190,231,181,618,cache_la_poudre,6,3
2514,345,13,201,31,451,193,218,164,1556,cache_la_poudre,6,3
2515,92,25,268,72,911,249,191,55,626,cache_la_poudre,1,3
2515,315,14,350,72,192,183,228,185,1940,cache_la_poudre,10,3
2515,322,15,362,72,180,180,223,183,1899,cache_la_poudre,10,3
2516,13,25,323,138,779,188,181,122,1273,cache_la_poudre,10,3
2516,33,8,162,33,420,219,222,139,1560,cache_la_poudre,6,3
2516,46,26,268,39,745,218,173,75,870,cache_la_poudre,10,3
2516,77,18,175,47,993,240,204,88,765,cache_la_poudre,1,3
2516,95,24,323,100,895,250,195,59,569,cache_la_poudre,1,3
2516,106,20,192,47,981,250,210,79,735,cache_la_poudre,1,3
2516,319,10,335,81,272,193,231,177,1871,cache_la_poudre,6,3
2517,7,17,283,67,983,198,205,142,424,cache_la_poudre,6,3
2517,23,18,450,161,865,206,199,124,1324,cache_la_poudre,10,3
2517,307,12,342,74,192,187,233,186,1981,cache_la_poudre,10,3
2518,43,25,228,41,787,215,176,82,900,cache_la_poudre,10,3
2519,345,9,272,36,361,202,225,162,1725,cache_la_poudre,6,3
2520,11,8,598,148,624,211,223,148,600,cache_la_poudre,11,3
2520,321,13,518,262,534,186,227,180,636,cache_la_poudre,11,3
2520,333,13,384,16,124,190,223,172,1790,cache_la_poudre,6,3
2520,336,8,242,37,351,203,230,166,1706,cache_la_poudre,6,3
2521,59,19,162,52,1006,231,197,91,794,cache_la_poudre,10,3
2522,328,12,362,18,150,190,226,175,1883,cache_la_poudre,6,3
2522,349,8,240,39,323,206,227,160,1729,cache_la_poudre,6,3
2523,36,17,127,46,997,217,201,114,983,cache_la_poudre,10,3
2523,64,20,120,54,1008,234,195,84,859,cache_la_poudre,10,3
