elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,wilderness_area,soil_type,cover_type
3107,19,11,95,8,4105,212,216,140,1855,rawah,23,1
3107,62,4,30,0,5325,223,232,145,713,rawah,23,1
3107,70,7,67,-4,720,228,226,132,1932,rawah,22,1
3107,82,5,124,1,745,227,231,138,1516,rawah,22,1
3107,84,12,150,18,5196,237,219,111,2026,rawah,29,1
3107,130,4,0,0,1165,226,237,146,1945,rawah,23,1
3107,130,7,60,5,4540,233,236,136,1651,rawah,23,1
3107,176,7,30,-4,600,224,244,154,2014,rawah,23,1
3107,279,14,30,12,4338,180,241,200,1376,rawah,23,1
3107,349,12,108,20,5151,197,219,160,319,rawah,29,1
3108,5,12,108,8,5040,205,217,149,2308,rawah,29,1
3108,14,14,247,90,4924,207,211,140,2172,rawah,29,1
3108,18,2,30,1,942,217,234,154,1717,rawah,22,1
3108,20,8,127,7,3733,215,224,145,1477,rawah,29,1
3108,30,5,150,14,2241,218,228,146,1671,rawah,29,1
3108,37,16,180,26,4947,218,203,117,1366,rawah,22,1
3108,41,10,467,52,5206,221,218,131,1657,rawah,20,1
3108,50,22,212,30,4784,223,185,85,3130,rawah,29,1
3108,86,23,376,55,3561,246,193,64,765,rawah,29,1
3108,107,13,175,-16,987,241,224,110,2227,rawah,29,1
3108,122,18,201,21,930,248,222,95,1613,rawah,29,1
3108,124,12,30,5,983,240,231,119,1682,rawah,23,1
3108,170,8,85,3,1129,226,244,150,1894,rawah,23,1
3108,171,12,212,0,450,228,245,147,1841,rawah,22,1
3108,280,17,212,35,4751,171,240,208,3012,rawah,30,1
3108,313,8,127,21,2073,199,234,175,1978,rawah,29,1
3108,320,11,67,4,3955,191,229,178,1813,rawah,23,1
3108,324,4,134,28,2032,209,235,165,1994,rawah,29,1
3108,325,11,60,10,2069,192,228,175,1868,rawah,29,1
3108,352,13,162,16,3946,196,217,158,1128,rawah,29,1
3109,6,4,30,3,853,214,231,154,1624,rawah,22,1
3109,10,8,497,9,3453,211,224,149,4618,rawah,20,1
3109,19,12,150,19,3447,211,214,138,2906,rawah,24,1
3109,21,12,335,3,3757,212,215,138,3748,rawah,29,1
3109,23,6,120,16,2926,216,227,147,3369,rawah,30,1
3109,54,12,182,3,3298,227,213,117,5237,rawah,20,1
3109,58,23,300,-59,1024,230,184,75,930,rawah,29,1
3109,66,12,534,9,3755,232,215,114,3602,rawah,29,1
3109,67,12,319,-13,3885,232,217,116,4814,rawah,29,1
3109,72,2,85,16,3220,222,234,149,5407,rawah,30,1
3109,77,6,180,-5,4281,228,228,134,1549,rawah,23,1
3109,77,16,67,9,3037,239,208,95,5477,rawah,29,1
3109,81,3,85,3,787,223,234,146,1557,rawah,22,1
3109,82,16,591,-42,4174,240,210,96,4511,rawah,29,1
3109,83,6,150,-3,3931,229,230,135,2860,rawah,29,1
3109,90,15,484,0,3790,242,215,99,3626,rawah,29,1
3109,93,28,234,42,1537,250,185,44,1448,rawah,29,1
3109,94,10,0,0,3535,236,225,119,5029,rawah,30,1
3109,108,24,60,20,960,252,204,65,1034,rawah,29,1
3109,118,14,30,-3,2794,243,227,110,3413,rawah,22,1
3109,139,10,190,6,1080,236,237,131,1718,rawah,22,1
3109,153,14,60,3,3164,236,240,131,5333,rawah,30,1
3109,215,11,395,-39,6223,209,251,176,1342,rawah,29,1
3110,6,9,180,31,1908,210,223,151,1772,rawah,29,1
3110,19,12,268,92,4887,211,214,138,2140,rawah,29,1
3110,28,23,0,0,2766,203,182,105,4100,rawah,22,1
3110,35,20,67,-3,2836,213,193,108,3973,rawah,22,1
3110,40,16,404,35,4543,220,204,115,3078,rawah,29,1
3110,45,15,127,23,5094,223,207,115,1465,rawah,22,1
3110,79,19,242,37,4284,241,203,85,3388,rawah,22,1
3110,88,6,319,6,4347,230,229,133,1579,rawah,22,1
3110,90,11,376,27,1828,237,222,114,1549,rawah,29,1
3110,128,19,85,7,3608,248,224,96,2402,rawah,29,1
3110,160,10,534,80,5125,231,242,142,1549,rawah,29,1
3110,324,13,42,9,2106,188,226,178,1879,rawah,29,1
3111,45,7,124,2,2389,222,225,138,1348,rawah,29,1
3111,70,12,150,19,5306,233,215,112,830,rawah,29,1
3111,116,13,247,-71,1630,242,227,111,1376,rawah,29,1
3111,153,6,0,0,1207,228,240,146,1986,rawah,23,1
3111,257,10,85,6,3676,196,246,189,1001,rawah,23,1
3111,320,7,150,21,2089,201,233,171,1989,rawah,29,1
3111,327,8,124,1,5277,200,231,170,351,rawah,29,1
3111,342,6,134,25,5235,208,231,162,335,rawah,29,1
3111,353,6,85,5,907,210,230,158,1691,rawah,22,1
3111,355,9,108,6,1128,206,224,157,1922,rawah,23,1
3111,358,22,272,16,5608,182,195,147,1209,rawah,20,1
3112,27,7,210,16,5496,218,225,144,886,rawah,19,1
3112,32,24,150,36,1473,207,181,100,272,rawah,22,1
3112,63,23,408,97,4563,233,186,72,3084,rawah,29,1
3112,68,19,474,135,636,236,199,87,1531,rawah,30,1
3112,76,8,108,0,1235,230,226,128,2029,rawah,23,1
3112,88,25,85,22,1199,247,190,57,2343,rawah,29,1
3112,111,19,210,16,924,249,216,87,932,rawah,29,1
3112,121,11,408,17,5440,239,231,121,1390,rawah,30,1
3112,157,14,90,4,495,235,241,133,1855,rawah,22,1
3112,162,6,0,0,4152,226,242,149,1471,rawah,19,1
3113,6,4,192,18,5474,214,231,154,1195,rawah,29,1
3113,22,13,216,20,3114,211,211,134,3216,rawah,30,1
3113,30,19,180,31,4975,211,196,115,1371,rawah,22,1
3113,33,16,0,0,3056,215,204,120,5402,rawah,29,1
3113,36,6,42,1,3850,220,226,143,1583,rawah,23,1
3113,41,14,319,33,3599,221,208,119,2714,rawah,24,1
3113,45,8,690,-61,4161,223,222,134,4186,rawah,23,1
3113,45,8,277,4,3716,223,223,135,3814,rawah,29,1
3113,45,11,216,-1,2375,223,216,126,1433,rawah,29,1
3113,47,8,270,-61,1418,223,223,134,1302,rawah,29,1
3113,58,12,180,45,5269,228,215,117,765,rawah,29,1
3113,63,6,0,0,3520,226,227,135,4098,rawah,23,1
3113,63,17,30,-3,4803,233,202,96,2962,rawah,29,1
3113,63,20,255,30,4880,233,196,86,2738,rawah,29,1
3113,83,6,0,0,3546,228,230,137,4991,rawah,29,1
3113,83,11,162,10,840,236,220,114,1818,rawah,22,1
3113,97,16,319,75,849,244,215,95,1744,rawah,29,1
3113,117,18,85,7,3629,248,220,93,4168,rawah,30,1
3113,128,18,255,83,2674,247,225,99,3124,rawah,29,1
3113,141,10,95,10,3027,236,237,131,3235,rawah,30,1
3113,223,10,361,-35,6228,207,250,178,1301,rawah,29,1
3113,247,12,547,-35,6124,195,249,191,1490,rawah,29,1
3113,336,9,60,8,2245,199,227,167,1932,rawah,29,1
3114,21,12,42,5,4142,212,213,137,1879,rawah,23,1
3114,38,17,162,32,5021,218,201,113,1412,rawah,22,1
3114,93,10,297,51,5125,237,224,118,1839,rawah,29,1
3114,140,29,607,233,1060,248,218,77,2813,rawah,29,1
3114,315,6,67,5,4507,203,235,171,3349,rawah,22,1
3115,19,9,0,0,2312,214,222,144,1894,rawah,29,1
3115,23,12,30,0,2431,213,214,136,2378,rawah,23,1
3115,103,17,300,40,4364,246,216,94,3268,rawah,29,1
3115,157,19,120,24,4857,237,239,124,1410,rawah,30,1
3115,180,6,30,3,4195,222,244,156,1530,rawah,19,1
3115,270,18,175,12,4621,172,243,210,3216,rawah,22,1
3115,273,20,190,12,4636,162,241,216,3190,rawah,22,1
3115,297,22,371,11,1358,152,227,212,2981,rawah,29,1
3115,325,13,127,18,4055,187,225,178,1224,rawah,29,1
3116,0,9,660,-58,4179,206,222,154,4256,rawah,23,1
3116,6,9,256,-3,2054,209,222,151,2563,rawah,29,1
3116,6,19,124,20,4294,193,199,140,2984,rawah,29,1
3116,30,9,470,3,3369,218,220,138,4652,rawah,20,1
3116,45,4,150,7,3678,221,230,145,3928,rawah,29,1
3116,47,26,361,33,4686,218,174,75,3267,rawah,29,1
3116,62,10,162,20,5519,229,219,122,967,rawah,29,1
3116,66,6,324,89,4795,226,228,137,1932,rawah,20,1
3116,69,22,300,-52,1040,237,190,73,942,rawah,29,1
3116,71,18,170,33,2905,237,203,90,5658,rawah,29,1
3116,74,20,150,23,2962,240,197,79,5563,rawah,29,1
3116,79,16,510,-29,4094,239,210,96,4593,rawah,30,1
3116,86,12,228,52,3092,237,221,113,3164,rawah,30,1
3116,90,14,60,7,2820,241,217,103,3439,rawah,30,1
3116,90,16,492,16,3738,243,213,96,3639,rawah,29,1
3116,90,18,170,66,4976,245,208,85,1705,rawah,29,1
3116,93,23,295,69,685,249,198,65,1519,rawah,30,1
3116,99,10,42,3,3946,236,227,121,3029,rawah,29,1
3116,114,14,85,13,2197,244,225,107,2028,rawah,29,1
3116,136,15,391,26,3516,243,232,114,2773,rawah,30,1
3116,143,14,170,40,4517,239,236,123,1061,rawah,30,1
3116,153,7,306,-32,6198,229,240,145,1237,rawah,29,1
3116,165,14,134,23,3711,232,244,140,5059,rawah,29,1
3116,188,19,361,55,1790,218,250,158,836,rawah,29,1
3116,340,19,700,248,700,175,208,169,1698,rawah,30,1
3117,2,16,0,0,1120,195,207,147,2624,rawah,30,1
3117,24,14,30,9,3798,212,209,132,1144,rawah,30,1
3117,43,8,134,33,5234,222,222,136,3087,rawah,22,1
3117,52,10,134,21,5267,226,218,125,3180,rawah,22,1
3117,58,4,134,2,4365,223,230,143,1660,rawah,22,1
3117,62,29,470,102,4519,230,167,50,3116,rawah,29,1
3117,65,17,256,42,4278,234,203,96,3384,rawah,22,1
3117,82,13,339,-67,1879,237,218,109,1544,rawah,29,1
3117,90,5,330,2,4401,227,232,139,1637,rawah,22,1
3117,90,15,242,-65,1842,242,215,99,1477,rawah,29,1
3117,101,10,153,15,4523,236,227,121,1710,rawah,23,1
3117,119,15,210,18,1298,245,225,105,2200,rawah,23,1
3117,298,15,0,0,2259,177,234,196,3072,rawah,22,1
3117,318,19,85,-2,3036,165,219,192,659,rawah,29,1
3117,334,10,309,18,2543,197,227,169,990,rawah,29,1
3117,357,14,360,-57,1381,198,214,154,1209,rawah,29,1
3118,25,11,108,2,1140,215,217,138,1939,rawah,23,1
3118,34,19,150,31,5104,214,196,112,1445,rawah,22,1
3118,39,29,190,56,1239,208,164,74,552,rawah,22,1
3118,96,5,30,2,1060,228,233,139,1861,rawah,23,1
3118,156,9,124,7,1191,231,241,142,1950,rawah,23,1
3118,157,12,120,9,2212,233,242,137,2364,rawah,30,1
3118,344,10,134,27,1983,199,224,163,1790,rawah,29,1
3119,13,11,666,-55,4216,210,218,145,4290,rawah,23,1
3119,26,7,212,26,2874,217,225,144,3438,rawah,30,1
3119,58,15,255,6,3818,230,208,108,4858,rawah,29,1
3119,73,19,228,36,900,238,201,86,1116,rawah,29,1
3119,79,11,67,13,2468,234,220,117,1165,rawah,29,1
3119,82,13,67,10,2809,237,218,109,3451,rawah,30,1
3119,87,5,201,19,3636,227,232,140,3900,rawah,29,1
3119,89,9,67,13,3555,234,225,122,4165,rawah,29,1
3119,90,5,301,4,4414,227,232,139,1660,rawah,22,1
3119,90,13,182,23,947,240,219,107,964,rawah,29,1
3119,94,21,162,36,871,248,203,74,1061,rawah,30,1
3119,100,14,85,16,4110,243,219,102,2954,rawah,29,1
3119,118,8,60,-5,1103,234,233,130,2348,rawah,29,1
3119,144,15,60,13,3133,240,236,120,5316,rawah,30,1
3119,234,13,30,0,6317,197,251,190,2335,rawah,29,1
3119,326,12,450,13,3505,190,226,176,4524,rawah,29,1
3119,333,13,85,18,2087,191,223,172,1839,rawah,29,1
3119,333,21,150,2,2423,166,208,178,2930,rawah,22,1
3119,352,7,404,13,3594,208,228,158,4452,rawah,29,1
3120,34,14,488,64,5262,217,210,125,1648,rawah,29,1
3120,91,9,240,77,5171,235,226,122,616,rawah,29,1
3120,92,16,330,45,4283,244,213,93,3354,rawah,29,1
3120,142,11,190,5,1106,236,238,131,1965,rawah,23,1
3120,178,18,90,-8,2356,225,247,148,3427,rawah,22,1
3120,200,24,134,-26,2114,203,252,172,3546,rawah,29,1
3120,273,21,60,16,987,159,240,218,2512,rawah,30,1
3120,280,28,30,25,4510,134,230,230,1412,rawah,23,1
3120,319,17,60,23,3620,173,221,188,1998,rawah,23,1
3120,329,23,0,0,3112,158,205,183,642,rawah,29,1
3121,33,7,120,9,780,219,226,143,1921,rawah,22,1
3121,35,11,134,5,1167,219,215,130,1967,rawah,23,1
3121,36,8,0,0,1396,220,222,138,2372,rawah,29,1
3121,77,16,268,46,4260,239,208,95,3407,rawah,22,1
3121,98,22,120,8,752,249,202,70,1616,rawah,30,1
3121,100,14,212,-61,1663,242,220,105,1414,rawah,29,1
3121,112,10,85,-3,1092,238,229,121,2335,rawah,29,1
3121,158,7,30,-4,1323,228,241,147,2106,rawah,23,1
3121,186,11,95,12,459,222,248,159,2040,rawah,23,1
3122,47,12,297,3,2389,224,214,123,1493,rawah,29,1
3122,51,15,153,-2,1578,226,207,110,170,rawah,22,1
3122,85,3,170,7,2533,223,234,147,1065,rawah,23,1
3122,93,18,85,20,990,246,209,85,2164,rawah,29,1
3122,222,7,180,23,1158,211,247,173,2047,rawah,23,1
3122,294,16,30,6,4011,174,234,200,1718,rawah,23,1
3122,334,28,127,48,1087,145,190,178,2114,rawah,29,1
3122,342,6,150,21,2175,208,231,162,2026,rawah,29,1
3123,14,20,120,19,1140,198,196,130,2713,rawah,30,1
3123,31,7,216,48,5152,218,225,143,3017,rawah,30,1
3123,34,5,42,7,3245,219,228,145,3142,rawah,23,1
3123,38,8,90,-2,842,220,222,137,1953,rawah,22,1
3123,41,5,150,10,2821,220,229,145,5819,rawah,29,1
3123,41,30,272,53,4195,208,159,67,3505,rawah,22,1
3123,42,13,323,59,5042,222,212,123,2912,rawah,30,1
3123,43,23,424,32,4635,217,184,91,3333,rawah,29,1
3123,54,12,120,37,3031,227,213,117,5318,rawah,29,1
3123,57,20,0,0,5236,230,195,90,1195,rawah,29,1
3123,58,9,42,7,5150,227,221,128,1370,rawah,29,1
3123,61,10,190,27,5533,228,220,124,953,rawah,29,1
3123,73,9,30,-1,1783,231,223,124,301,rawah,23,1
3123,74,15,90,23,3060,237,211,102,5255,rawah,29,1
3123,90,9,255,10,3302,235,225,121,5106,rawah,30,1
3123,96,11,430,10,3548,237,225,117,3150,rawah,29,1
3123,103,6,270,-25,6187,231,232,134,1187,rawah,29,1
3123,103,26,228,68,3246,252,197,55,2649,rawah,29,1
3123,118,8,301,-25,6180,234,233,130,1226,rawah,29,1
3123,126,11,192,-2,990,239,233,123,1803,rawah,22,1
3123,129,20,514,-25,5958,249,223,93,1397,rawah,29,1
3123,149,13,162,30,3737,237,239,129,5031,rawah,29,1
3123,152,6,277,27,5449,227,240,147,778,rawah,29,1
3123,160,6,127,17,2797,227,241,148,5848,rawah,29,1
3123,173,8,150,11,3983,225,244,152,1353,rawah,29,1
3123,199,10,67,10,5332,217,249,166,1190,rawah,29,1
3123,200,13,162,17,5371,214,251,169,1345,rawah,29,1
3123,203,8,240,18,1126,216,247,166,1856,rawah,23,1
3123,294,31,430,19,1451,119,215,228,3051,rawah,29,1
3123,339,11,67,12,5409,196,224,167,454,rawah,29,1
3123,353,4,366,28,5367,213,233,158,1368,rawah,29,1
3123,358,17,162,27,4325,191,206,151,2991,rawah,29,1
3124,76,4,342,22,4494,225,232,143,1732,rawah,22,1
3124,126,13,360,-78,1341,241,231,116,2176,rawah,23,1
3125,7,6,300,29,2066,213,229,153,2187,rawah,29,1
3125,9,5,180,24,2160,215,230,153,2067,rawah,29,1
3125,15,11,30,0,1409,211,218,143,2371,rawah,29,1
3125,35,10,90,0,5220,219,218,134,2257,rawah,23,1
3125,45,7,190,31,5212,222,225,138,3194,rawah,22,1
3125,48,7,218,42,5153,223,225,137,3112,rawah,22,1
3125,86,11,361,62,5188,236,222,117,1781,rawah,29,1
3125,97,12,309,57,5182,240,222,110,1832,rawah,29,1
3125,137,12,256,13,3838,239,235,124,1243,rawah,29,1
3125,148,12,120,16,2297,236,239,131,2438,rawah,30,1
3125,153,10,190,-7,1087,232,241,140,1829,rawah,22,1
3125,158,9,182,10,1126,230,242,144,1972,rawah,23,1
3125,202,17,342,55,1830,210,253,173,778,rawah,29,1
3125,230,4,240,10,1172,213,243,167,2030,rawah,23,1
3125,265,3,190,15,351,213,240,166,2160,rawah,22,1
3125,274,23,256,26,4710,151,238,223,3097,rawah,30,1
3125,315,15,277,52,4784,177,226,188,3005,rawah,30,1
3126,1,11,30,0,3424,205,220,152,4129,rawah,23,1
3126,4,4,30,1,4417,215,232,155,3505,rawah,22,1
3126,18,5,240,26,2120,216,229,150,2134,rawah,29,1
3126,18,12,458,3,3327,211,215,139,4670,rawah,20,1
3126,48,11,424,63,5225,224,216,124,1714,rawah,29,1
3126,67,14,390,6,2120,233,212,109,2414,rawah,29,1
3126,69,8,124,12,1262,229,224,128,2436,rawah,29,1
3126,72,2,190,20,3650,222,234,149,3909,rawah,29,1
3126,79,4,170,20,2761,224,233,144,3515,rawah,30,1
3126,90,12,218,30,983,238,221,112,992,rawah,29,1
3126,98,16,85,9,2268,244,216,96,2053,rawah,29,1
3126,103,16,234,76,4909,245,217,96,1744,rawah,29,1
3126,103,22,618,3,4446,250,206,72,3551,rawah,29,1
3126,111,6,351,40,3645,230,234,137,1129,rawah,29,1
3126,123,16,42,10,510,245,227,106,2155,rawah,23,1
3126,135,7,0,0,6454,232,237,137,2206,rawah,20,1
3126,136,13,90,20,3159,240,235,122,5287,rawah,30,1
3126,141,9,120,10,633,234,238,134,2113,rawah,23,1
3126,157,2,42,0,819,221,239,154,2016,rawah,23,1
3126,189,12,42,7,5315,220,249,160,1116,rawah,29,1
3126,260,21,201,17,4646,166,246,216,3200,rawah,22,1
3126,293,13,685,196,6141,184,237,193,1443,rawah,29,1
3126,337,12,603,-48,4149,195,224,168,4334,rawah,23,1
3126,348,12,85,13,3544,198,221,161,4023,rawah,29,1
3127,13,11,342,109,4836,210,218,145,2233,rawah,29,1
3127,14,12,85,10,4189,208,214,141,1825,rawah,23,1
3127,19,19,400,157,2014,203,197,126,3890,rawah,29,1
3127,27,8,127,2,2482,217,222,141,1320,rawah,29,1
3127,53,5,124,-5,730,223,229,142,2083,rawah,23,1
3127,62,8,0,0,866,227,223,130,2058,rawah,23,1
3127,62,10,300,84,5228,229,219,122,595,rawah,29,1
3127,108,15,300,97,2718,244,222,103,3127,rawah,29,1
3127,320,21,443,60,1678,161,215,191,3237,rawah,29,1
3128,44,15,120,0,1618,222,207,116,162,rawah,23,1
3128,58,13,90,23,2395,229,212,114,1816,rawah,29,1
3128,90,9,210,-4,5317,233,227,125,1947,rawah,29,1
3128,102,21,331,53,4360,250,207,75,3267,rawah,29,1
3128,120,16,60,5,2856,245,225,104,3371,rawah,22,1
3128,132,12,313,-57,1343,239,234,123,2164,rawah,23,1
3128,146,5,120,12,420,227,239,146,2182,rawah,23,1
3128,334,16,67,10,1355,181,217,174,2311,rawah,29,1
3129,11,8,60,6,3087,212,224,150,3301,rawah,23,1
3129,45,8,579,-29,4159,223,222,134,4447,rawah,23,1
3129,49,15,630,-45,4095,225,206,111,4232,rawah,23,1
3129,59,11,390,18,2133,228,217,120,2372,rawah,29,1
3129,66,8,0,0,5340,228,225,131,2128,rawah,23,1
3129,85,17,85,13,3473,242,209,91,4203,rawah,29,1
3129,90,12,0,0,4083,239,220,110,3070,rawah,29,1
3129,109,14,150,16,3926,244,223,105,3127,rawah,29,1
3129,110,19,484,-19,5982,249,216,88,1368,rawah,29,1
3129,116,13,60,3,6381,242,227,111,2208,rawah,29,1
3129,119,11,443,16,3525,239,231,121,3180,rawah,29,1
3129,126,11,120,14,1103,239,233,123,1929,rawah,23,1
3129,134,13,90,3,3089,241,233,119,5291,rawah,30,1
3129,137,29,674,248,1003,249,214,71,2581,rawah,29,1
3129,160,25,351,62,1663,236,235,113,1477,rawah,29,1
3129,315,18,42,-1,2337,170,223,192,2984,rawah,29,1
3129,318,6,210,19,5275,204,235,169,443,rawah,29,1
3129,323,33,60,34,4610,120,185,195,1455,rawah,23,1
3129,348,8,540,-45,4057,205,227,160,4357,rawah,23,1
3130,0,6,277,18,3750,212,229,155,1371,rawah,29,1
3130,36,6,42,0,2062,220,226,143,2832,rawah,23,1
3130,50,4,0,0,2081,222,231,145,2790,rawah,23,1
3130,59,6,255,44,3653,224,228,139,1237,rawah,29,1
3130,63,10,30,-3,1761,229,220,123,277,rawah,23,1
3130,84,4,319,43,5193,226,232,141,531,rawah,29,1
3130,95,10,60,-3,4191,237,225,118,1999,rawah,29,1
3130,140,12,108,-19,4595,238,236,127,1127,rawah,30,1
3130,154,6,85,1,4273,227,241,147,1651,rawah,22,1
3130,211,19,258,47,1896,201,254,183,680,rawah,22,1
3130,301,20,120,41,4692,159,227,206,1293,rawah,22,1
3130,342,15,85,16,5434,188,217,167,484,rawah,29,1
3131,47,8,242,47,5127,223,223,134,3170,rawah,22,1
3131,90,4,350,29,4588,226,233,143,1826,rawah,22,1
3131,92,8,350,63,5215,233,228,128,1790,rawah,29,1
3131,102,20,335,56,4380,249,209,79,3246,rawah,29,1
3131,137,12,319,52,5267,239,235,124,1839,rawah,29,1
3131,153,2,30,0,1366,222,239,153,2227,rawah,23,1
3131,173,6,192,-5,4017,224,243,154,1418,rawah,29,1
3131,246,6,150,22,395,208,244,174,2080,rawah,22,1
3131,327,21,108,35,1167,165,212,184,2167,rawah,29,1
3131,333,20,210,27,1207,171,210,177,2806,rawah,30,1
3132,3,4,67,3,2576,214,232,155,1249,rawah,29,1
3132,12,18,170,27,4734,200,202,135,3142,rawah,29,1
3132,13,8,552,19,3666,212,223,148,3638,rawah,29,1
3132,23,9,382,88,4751,215,221,142,1855,rawah,29,1
3132,37,14,190,70,1350,219,209,123,371,rawah,22,1
3132,45,17,690,-42,4129,222,200,106,4155,rawah,29,1
3132,57,16,335,55,3515,229,206,105,3092,rawah,29,1
3132,61,5,30,-3,3155,224,229,141,5103,rawah,29,1
3132,68,11,330,57,3481,232,218,118,4846,rawah,29,1
3132,68,11,190,23,3025,232,218,118,3231,rawah,30,1
3132,87,13,150,-3,2871,239,218,108,5641,rawah,29,1
3132,88,5,234,30,4656,228,231,137,1851,rawah,23,1
3132,90,3,242,-6,4564,224,234,146,1830,rawah,19,1
3132,103,13,124,23,2753,241,224,110,3506,rawah,30,1
3132,104,24,201,-23,2858,252,202,65,3703,rawah,22,1
3132,108,18,335,-16,6103,248,216,90,1224,rawah,29,1
3132,113,14,242,23,3022,244,224,107,3237,rawah,30,1
3132,142,11,95,26,3144,236,237,130,5279,rawah,30,1
3132,152,18,182,47,4744,239,238,121,1288,rawah,30,1
3132,170,12,67,10,1302,229,245,147,2069,rawah,23,1
3132,203,18,201,27,2044,208,253,174,646,rawah,22,1
3132,308,16,180,49,4613,174,228,194,1358,rawah,22,1
3132,311,15,108,31,1207,179,228,189,2195,rawah,29,1
3132,320,4,228,-2,3825,210,236,164,1405,rawah,29,1
3132,338,13,417,16,3342,190,220,169,4555,rawah,29,1
3132,356,10,60,-3,4115,204,222,156,3104,rawah,23,1
3133,5,15,366,75,4885,200,210,145,2943,rawah,30,1
3133,66,9,330,90,5244,229,223,127,576,rawah,29,1
3133,66,19,150,16,4797,235,198,87,2837,rawah,29,1
3133,97,8,331,30,2106,233,229,129,2285,rawah,29,1
3133,101,4,335,23,5444,226,234,144,685,rawah,29,1
3133,115,22,124,20,782,251,213,79,1645,rawah,30,1
3133,116,12,95,12,2932,241,228,115,3781,rawah,22,1
3133,291,17,90,31,4755,171,235,204,1201,rawah,22,1
3133,318,26,300,103,2638,142,206,199,2780,rawah,29,1
3133,335,21,170,3,3528,167,207,176,2016,rawah,24,1
3133,355,9,90,18,2268,206,224,157,2017,rawah,29,1
3134,14,15,124,21,4171,205,208,137,1682,rawah,23,1
3134,18,1,162,3,2707,218,236,156,997,rawah,23,1
3134,29,15,306,65,5074,213,205,124,3003,rawah,30,1
3134,39,15,234,56,1451,219,207,119,180,rawah,22,1
3134,45,2,150,5,2669,219,235,152,1015,rawah,23,1
3134,47,18,216,52,5088,223,199,104,1397,rawah,22,1
3134,49,9,421,39,5584,224,220,130,1342,rawah,29,1
3134,64,12,162,20,1302,231,215,114,2461,rawah,29,1
3134,67,15,150,34,2419,234,209,103,1734,rawah,29,1
3134,72,3,319,48,3700,223,233,146,1243,rawah,29,1
3134,86,3,42,0,4574,224,234,145,1896,rawah,22,1
3134,101,1,330,0,3748,221,237,152,1253,rawah,29,1
3134,121,6,335,48,5285,230,235,139,582,rawah,29,1
3134,135,8,30,-4,1477,233,237,135,2269,rawah,23,1
3134,139,5,162,2,1216,227,238,145,2182,rawah,23,1
3134,161,22,150,43,4905,236,239,121,1449,rawah,30,1
3134,337,19,90,39,4626,175,210,172,1451,rawah,23,1
3135,0,0,240,0,3842,218,238,156,1332,rawah,29,1
3135,0,2,120,0,3947,216,235,156,1455,rawah,29,1
3135,4,25,324,98,819,179,183,134,1816,rawah,29,1
3135,7,18,313,40,5662,195,202,141,1207,rawah,20,1
3135,15,31,268,59,2563,176,161,107,4281,rawah,29,1
3135,22,13,558,67,5381,212,212,135,1585,rawah,29,1
3135,32,14,30,0,2510,216,208,125,2402,rawah,23,1
3135,32,16,390,117,4760,215,204,121,2174,rawah,29,1
3135,39,13,499,67,5317,220,210,122,1641,rawah,29,1
3135,56,9,277,45,5117,226,221,129,3247,rawah,22,1
3135,59,1,301,0,3757,220,235,152,1300,rawah,29,1
3135,69,6,0,0,2175,226,228,136,2736,rawah,23,1
3135,73,5,216,-5,4618,226,230,139,1889,rawah,19,1
3135,90,1,300,0,3776,220,237,153,1282,rawah,29,1
3135,90,3,212,0,3891,224,234,146,1347,rawah,29,1
3135,111,16,324,104,2741,246,221,98,3129,rawah,29,1
3135,167,5,175,0,3968,224,242,152,1396,rawah,29,1
3135,261,22,216,13,4677,159,245,221,3235,rawah,29,1
3135,334,12,90,15,3027,192,224,171,716,rawah,29,1
3136,2,28,295,94,872,169,175,133,1875,rawah,29,1
3136,8,2,541,23,3728,217,235,155,3489,rawah,29,1
3136,37,5,306,36,2469,220,229,146,1516,rawah,29,1
3136,38,8,594,23,3683,220,222,137,3602,rawah,29,1
3136,47,9,371,40,5649,224,220,130,911,rawah,19,1
3136,51,6,30,-2,2177,223,227,139,2755,rawah,23,1
3136,51,9,0,0,3124,225,221,129,5142,rawah,29,1
3136,62,22,216,53,930,233,188,76,1128,rawah,29,1
3136,80,8,30,-5,3334,231,225,127,4253,rawah,29,1
3136,90,8,277,23,3960,232,228,129,3207,rawah,29,1
3136,90,12,0,0,4054,239,220,110,3112,rawah,23,1
3136,108,11,60,-3,810,239,227,118,2143,rawah,23,1
3136,123,10,60,4,6490,237,233,126,2100,rawah,29,1
3136,134,16,319,69,3114,244,230,110,3150,rawah,30,1
3136,155,21,150,45,5000,239,236,116,1543,rawah,30,1
3136,171,5,95,0,4080,223,242,154,1515,rawah,23,1
3136,202,19,350,61,1879,208,253,173,757,rawah,29,1
3136,301,22,150,3,3886,155,225,208,1783,rawah,24,1
3136,348,14,845,217,4286,193,216,161,3799,rawah,29,1
3137,25,19,30,9,3797,207,195,118,1269,rawah,30,1
3137,44,13,30,0,1703,222,210,120,218,rawah,23,1
3137,55,9,30,0,1937,226,221,128,457,rawah,23,1
3137,76,10,283,-42,1962,232,222,121,1624,rawah,29,1
3137,83,18,85,24,845,242,206,87,1728,rawah,29,1
3137,158,4,67,-2,2089,225,240,150,607,rawah,23,1
